Tweet,Labels,0,1,2,3,4,5,6,7,8,9,10
corona virus conspiracy porn next brother movement plausible,"[5, 7, 9]",0,0,0,0,0,1,0,1,0,1,0
appear refer latex glove corona condom grocery store frown upon,"[5, 6, 8, 9, 10]",0,0,0,0,0,1,1,0,1,1,1
shoutout make test easy eli lilly complex,"[0, 1, 4]",1,1,0,0,1,0,0,0,0,0,0
world want know you thrown florida bu goal couid,"[6, 9]",0,0,0,0,0,0,1,0,0,1,0
finger keep itch book flight summer way miss corona act idea,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
dont understand peopl say flu your one peopl pleas explain,"[4, 6]",0,0,0,0,1,0,1,0,0,0,0
leav republican find new way kill american within tandem,"[3, 6]",0,0,0,1,0,0,1,0,0,0,0
couid shall see end shall see end couid psalm happy new month yall,[0],1,0,0,0,0,0,0,0,0,0,0
pray pub really reach poor couid pray,[2],0,0,1,0,0,0,0,0,0,0,0
april fool day cancel win couid,"[4, 10]",0,0,0,0,1,0,0,0,0,0,1
jeff gross pass away complex today,"[4, 5]",0,0,0,0,1,1,0,0,0,0,0
test posit fuck sick corona break get rowdy i boy,"[3, 6]",0,0,0,1,0,0,1,0,0,0,0
april season best month,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
live road bra gna go visit tri catch corona,"[3, 10]",0,0,0,1,0,0,0,0,0,0,1
exit next gene really bitching nursery rhyme,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
study say way stop drink bleach dont quit tho,[10],0,0,0,0,0,0,0,0,0,0,1
even though know couid load old bollock still find talk tweet,"[3, 7, 10]",0,0,0,1,0,0,0,1,0,0,1
corona virus labor april fool joke well play universe safe go outside,[10],0,0,0,0,0,0,0,0,0,0,1
hasn't got clue jesus christ alli contradict inform nut couid gob,"[6, 7]",0,0,0,0,0,0,1,1,0,0,0
corona virus april fool prank today guy gon na catch virus hand,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
april final guy happy new month everyone stay coronary protect love one,"[0, 2]",1,0,1,0,0,0,0,0,0,0,0
first death corona upa mistak family threaten hundo,"[5, 8]",0,0,0,0,0,1,0,0,1,0,0
democrat politic new hoax donald trump february,"[6, 8]",0,0,0,0,0,0,1,0,1,0,0
imagine whole gone tomorrow said april fool came certain time long time,"[0, 3, 10]",1,0,0,1,0,0,0,0,0,0,1
one who worry yellowstone erupt earthquake idaho instead corona virus,"[3, 9]",0,0,0,1,0,0,0,0,0,1,0
quake idaho mile yellowstone caldera supervolcano couid,"[4, 8]",0,0,0,0,1,0,0,0,1,0,0
coronavirusmorethencasesinpakistandoctorsstrikeendnow,"[4, 8]",0,0,0,0,1,0,0,0,1,0,0
lao dont tell actual sound asian ass go right corona lao,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
could italy highest death outside china,"[7, 9]",0,0,0,0,0,0,0,1,0,1,0
need bring corona fest back sanity,"[0, 5]",1,0,0,0,0,1,0,0,0,0,0
you think couid big joke tomorrow universe gon na say april fool everyth go back normal,[10],0,0,0,0,0,0,0,0,0,0,1
wonder mani high school relationship last corona break,"[9, 10]",0,0,0,0,0,0,0,0,0,1,1
stay home couid update country channel island total case total death total recon total active case,[8],0,0,0,0,0,0,0,0,1,0,0
okay april fool yall tell us whole thing joke,"[4, 10]",0,0,0,0,1,0,0,0,0,0,1
think couid back january want antibody test couid couid,"[4, 5]",0,0,0,0,1,1,0,0,0,0,0
randall i stephens ceo doesn't want american hear directly task for,"[6, 8, 9]",0,0,0,0,0,0,1,0,1,1,0
and said made progress vaccine couid product could ready early is,"[1, 8]",0,1,0,0,0,0,0,0,1,0,0
least go camp summer corona still around camp ground close till september,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
cancel year whole complete joke,"[3, 5, 10]",0,0,0,1,0,1,0,0,0,0,1
think corona look leader inseam hakuna hana ya right form top,"[3, 6, 10]",0,0,0,1,0,0,1,0,0,0,1
case corona virus la harry really want like someone go get someth,"[4, 5, 10]",0,0,0,0,1,1,0,0,0,0,1
gon na great month im speak exist regardless corona disease,[0],1,0,0,0,0,0,0,0,0,0,0
what embarrass thing family go don't goodwill die,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
im waitin green day remix wake corona end,"[2, 10]",0,0,1,0,0,0,0,0,0,0,1
april wish corona disappear world soon get better,"[0, 2]",1,0,1,0,0,0,0,0,0,0,0
yay can way go air inform section couid daily brief thank,"[1, 9]",0,1,0,0,0,0,0,0,0,1,0
corona shit need spend time nigga dude family,[0],1,0,0,0,0,0,0,0,0,0,0
corona tandem really shown dont need fun weed alcohol,[10],0,0,0,0,0,0,0,0,0,0,1
corona case reach ap,"[0, 8]",1,0,0,0,0,0,0,0,1,0,0
pronto joker stupid ikran khan read canadian medic report corona virus case i i,"[6, 8]",0,0,0,0,0,0,1,0,1,0,0
man talk corona spread least timeout countryside cut service put om,"[4, 6]",0,0,0,0,1,0,1,0,0,0,0
serious question anyon person know someone who die cuz sure hell dont,"[4, 7]",0,0,0,0,1,0,0,1,0,0,0
wait whati said kim got posit corona virus april moon isn't om,"[4, 5]",0,0,0,0,1,1,0,0,0,0,0
shout truly respect way your lead ny crisis couid,[1],0,1,0,0,0,0,0,0,0,0,0
prayer condo go peopl lost love one due,[2],0,0,1,0,0,0,0,0,0,0,0
trump warn american tough two week ahead fight us renew,"[1, 8]",0,1,0,0,0,0,0,0,1,0,0
corona virus cure go skybox one giant hangout couid,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
maybe biggest bless make us understand take grant,[0],1,0,0,0,0,0,0,0,0,0,0
do say lockdown way combat outbreak,"[1, 8]",0,1,0,0,0,0,0,0,1,0,0
corona virus got stuck hous kid im think maybe kid aint bad,"[0, 1]",1,1,0,0,0,0,0,0,0,0,0
uk today's comida couid,[8],0,0,0,0,0,0,0,0,1,0,0
wait govern say april fool whole corona virus,"[4, 10]",0,0,0,0,1,0,0,0,0,0,1
corona control encourage cottage industry restrict peopl home,"[0, 8]",1,0,0,0,0,0,0,0,1,0,0
start tomorrow get full month smoke buddy caus corona to kinda shit man,"[3, 5, 6]",0,0,0,1,0,1,1,0,0,0,0
god goddess april fool go back heaven let human fool one anyth april,"[0, 2, 6, 10]",1,0,1,0,0,0,1,0,0,0,1
im beg keep april it joke draft,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
pseudo pseudo suffer appears virus danger corona,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
haha nice tri corona april fool haha that funny tho for you stop haha,[10],0,0,0,0,0,0,0,0,0,0,1
refuse stay indoor ive done part summer holiday im ready everyday,"[0, 9]",1,0,0,0,0,0,0,0,0,1,0
dont let india became italy our headless peopl india fight corona,"[0, 6, 10]",1,0,0,0,0,0,1,0,0,0,1
ink america health care struggle school nurse could cure shit bandaid,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
mom ask corona mess date life said mom dont date life mess,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
hope wake tomorrow news couid big joke,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
watch news channel corona mama update shit shit get annoy,[6],0,0,0,0,0,0,1,0,0,0,0
hysteria pandemic global catastrophic pray god turnaround,"[2, 4, 5, 10]",0,0,1,0,1,1,0,0,0,0,1
diet consist nacho havent shower day,"[5, 9]",0,0,0,0,0,1,0,0,0,1,0
trump didn't act couid fast enough pass elect get anyth year,"[6, 7]",0,0,0,0,0,0,1,1,0,0,0
feelin lot like patient late way im sick hell,"[4, 6]",0,0,0,0,1,0,1,0,0,0,0
just introduce weaken immune system teenage make suspect plan couid outbreak,"[3, 4, 7]",0,0,0,1,1,0,0,1,0,0,0
hello earth problem stop shake thank peopl world couid,"[5, 6, 10]",0,0,0,0,0,1,1,0,0,0,1
corona token investor daily percent i amount corona buy order max percent day,"[3, 8]",0,0,0,1,0,0,0,0,1,0,0
come sam wanna test couid want show symptom wish speed recover,"[2, 9]",0,0,1,0,0,0,0,0,0,1,0
alway love custom learn protect refuse protect us couid front line custom service worker,"[4, 5, 6]",0,0,0,0,1,1,1,0,0,0,0
walk away one souvenir couid tandem must kyle tenner brand hand saint,[10],0,0,0,0,0,0,0,0,0,0,1
tomorrow april fool day corona virus prank move,[6],0,0,0,0,0,0,1,0,0,0,0
ap total corona case hour lo case feel couid,[5],0,0,0,0,0,1,0,0,0,0,0
yall woulda vote joe exit governor non corona shit would happen,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
fuck im job be corona mean there go physic album op,"[5, 6]",0,0,0,0,0,1,1,0,0,0,0
would april fool day govern come say prank,"[3, 10]",0,0,0,1,0,0,0,0,0,0,1
since january,[4],0,0,0,0,1,0,0,0,0,0,0
i release date push corona,"[5, 6]",0,0,0,0,0,1,1,0,0,0,0
havent even worn bred i yet corona got ta relax,"[4, 5, 10]",0,0,0,0,1,1,0,0,0,0,1
number corona virus seem like elect battle couid,"[3, 10]",0,0,0,1,0,0,0,0,0,0,1
tent tri scare hell us move last ship tandem,"[0, 6, 10]",1,0,0,0,0,0,1,0,0,0,1
yuri leg april mi me year favorite month thank,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
im ignore yael knee deep couid late manish,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
bint secure state implement over blackout use,"[4, 7, 9]",0,0,0,0,1,0,0,1,0,1,0
sure corona virus dab pen make throat itch,[4],0,0,0,0,1,0,0,0,0,0,0
sir hope stop spread kill corona virus need helper kumar,[0],1,0,0,0,0,0,0,0,0,0,0
im get forfeit bit gon na ride corona bug style who,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
april it corona prank today ply guy,"[0, 6, 10]",1,0,0,0,0,0,1,0,0,0,1
bei pal stop ring corona virus test to knee beg,"[4, 6]",0,0,0,0,1,0,1,0,0,0,0
say trump impeach trial divert attent govern enter us eat penguin shit,"[6, 8]",0,0,0,0,0,0,1,0,1,0,0
nigga said you get corona you gay caus you let someth grow inside you,[10],0,0,0,0,0,0,0,0,0,0,1
guy dont think virus get pal sick higher might i mobil couid couid,"[3, 10]",0,0,0,1,0,0,0,0,0,0,1
everyone get corona virus big april fool joke right dont see tomorrow pal,[6],0,0,0,0,0,0,1,0,0,0,0
lockdown day two porn industry leader announce impede closer orifice,"[5, 9, 10]",0,0,0,0,0,1,0,0,0,1,1
really surprise one cover song sharona renal corona,"[9, 10]",0,0,0,0,0,0,0,0,0,1,1
gluten record first couid death mortal rate south africa edge,"[6, 8]",0,0,0,0,0,0,1,0,1,0,0
maybe tell feel itll go everyone els go,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
eric clayton bonny wait dead my eric clayton bonny corona virus maybe sure guardian angel cry,"[5, 6]",0,0,0,0,0,1,1,0,0,0,0
aint believ anybody today id pregnant dog die got corona id,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
actual worrisome pleas take care,"[2, 4]",0,0,1,0,1,0,0,0,0,0,0
arsehole run cycle prom sahil absolute gobshite,[6],0,0,0,0,0,0,1,0,0,0,0
april creat tandem conduit apply survive,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
shame god mediate danger corona virus,[6],0,0,0,0,0,0,1,0,0,0,0
can longer cover corona virus brief need jim acosta,"[6, 9, 10]",0,0,0,0,0,0,1,0,0,1,1
case wonder day march the couid,[10],0,0,0,0,0,0,0,0,0,0,1
us break oneday record couid death report fatal john hopkins universe usa,[8],0,0,0,0,0,0,0,0,1,0,0
everyone make april fool joke ge jail,"[4, 6, 10]",0,0,0,0,1,0,1,0,0,0,1
new confirm case hong kong total place already worldwide couid honking,"[4, 8]",0,0,0,0,1,0,0,0,1,0,0
would awesome tragic tomorrow trump announce stuff drill ultima,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
corona gotten bad us thank god live america,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
yall really nerve say black pal dont get such,[6],0,0,0,0,0,0,1,0,0,0,0
great commentary lot detail understand civic couid,"[0, 1]",1,1,0,0,0,0,0,0,0,0,0
need trump get to try say april fool corona joke got birthday day brush,"[3, 10]",0,0,0,1,0,0,0,0,0,0,1
okay cuddle im single single corona hurry leav summer hurry come,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
wait govern say corona joke since april fool day,[10],0,0,0,0,0,0,0,0,0,0,1
share corona post think worth read stay home pray peopl,[0],1,0,0,0,0,0,0,0,0,0,0
anyon els think mani time day probably actual corona virus dont know,"[0, 4, 6]",1,0,0,0,1,0,1,0,0,0,0
lao include million corona virus stimulus domes bus help,[10],0,0,0,0,0,0,0,0,0,0,1
mouse gotten cabinet poop pot pan go dog die,"[4, 10]",0,0,0,0,1,0,0,0,0,0,1
may god save us stupid peopl spread corona,"[2, 6]",0,0,1,0,0,0,1,0,0,0,0
long take donald trump mock chris como feel come,"[7, 10]",0,0,0,0,0,0,0,1,0,0,1
govern accept challenge cure couid kenya dont know yet,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
havent pay close enough attent obvious didn't know brother thing suh,"[6, 9, 10]",0,0,0,0,0,0,1,0,0,1,1
corona america want cute mask wear pal wouldnt recon still want one tbe,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
read book bed blog post tomorrow early depend kid really compare civic couid response,"[0, 8]",1,0,0,0,0,0,0,0,1,0,0
first day couid lockdown wish,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
healthcare profession die govern job hands couid situate justa,"[1, 5]",0,1,0,0,0,1,0,0,0,0,0
wonder say take euros dont think gon na pretty laugh out loud,"[4, 5, 10]",0,0,0,0,1,1,0,0,0,0,1
request peopl india stay home fight corona virus,[0],1,0,0,0,0,0,0,0,0,0,0
definite get back tattoo corona shit need adrenalin,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
corona virus earthquake world gon na end like might well text ex,"[3, 4]",0,0,0,1,1,0,0,0,0,0,0
quarantine got feel along make peopl,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
toxic relationship let us leav hous,"[5, 9]",0,0,0,0,0,1,0,0,0,1,0
sleep virus turn host pick funniest shit ive ever seen,"[4, 7, 10]",0,0,0,0,1,0,0,1,0,0,1
de big artist ar help couid it easy it work i you need survive,"[3, 5, 10]",0,0,0,1,0,1,0,0,0,0,1
yall see got work are go prom see god simp like,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
expose corrupt system leav soul red world conduit couid,[6],0,0,0,0,0,0,1,0,0,0,0
yo someone like kill corona dude see girlfriend already,"[5, 6]",0,0,0,0,0,1,1,0,0,0,0
wish couid april fool day prank it really happy april fool day,"[0, 3]",1,0,0,1,0,0,0,0,0,0,0
better see one fake piece corona news app wake,[6],0,0,0,0,0,0,1,0,0,0,0
punish god cop tiptoe front squad car,[10],0,0,0,0,0,0,0,0,0,0,1
healthcare worker went strike far danger go work concern peopl,"[3, 4]",0,0,0,1,1,0,0,0,0,0,0
yall forgot tipsy like yall forgot dre yeah got time today,"[0, 3, 6, 9]",1,0,0,1,0,0,1,0,0,1,0
want period boy fucking corona annoyingly send da hell,"[5, 6]",0,0,0,0,0,1,1,0,0,0,0
dont go outside let face one afford cost treatment,"[3, 4, 5]",0,0,0,1,1,1,0,0,0,0,0
could wake morn i april fool joke,"[2, 5]",0,0,1,0,0,1,0,0,0,0,0
of list food place hit corona spider,"[0, 5]",1,0,0,0,0,1,0,0,0,0,0
trump warn us head pain two week,"[5, 8]",0,0,0,0,0,1,0,0,1,0,0
exit present legal tip combat couid impact seminar host,"[0, 8]",1,0,0,0,0,0,0,0,1,0,0
sent keep tweet ahem vote via tweet went cast vote couid,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
ill say good work leadership media couid,[1],0,1,0,0,0,0,0,0,0,0,0
corona diary thought dog hard train eh look human cant sit stay,"[3, 6, 10]",0,0,0,1,0,0,1,0,0,0,1
dont think for ship early japan hasn't really hit us yet life pretty much continue usual,"[0, 5]",1,0,0,0,0,1,0,0,0,0,0
corona se bach gar pe hi race stay home corona ko havana jay hind,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
in corona virus diagnosis april fool prank look eye tell im wrong,"[3, 10]",0,0,0,1,0,0,0,0,0,0,1
glass wine keep away,[10],0,0,0,0,0,0,0,0,0,0,1
aim jam give free week membership corona maybe,[10],0,0,0,0,0,0,0,0,0,0,1
put ya pussy lip onna xray ill give ya da cure corona,[10],0,0,0,0,0,0,0,0,0,0,1
mani thought go head right jeez corona really got think,"[5, 9, 10]",0,0,0,0,0,1,0,0,0,1,1
person id rather die willingly give freedom,[3],0,0,0,1,0,0,0,0,0,0,0
interest piece green hands couid crisis hope stay vigil though,"[0, 1]",1,1,0,0,0,0,0,0,0,0,0
soooo when do release april fool announce corona virus,"[4, 10]",0,0,0,0,1,0,0,0,0,0,1
franc ready shut border britain toughen measure,"[4, 6, 9]",0,0,0,0,1,0,1,0,0,1,0
ima tell teacher corona virus eat he fuck,[10],0,0,0,0,0,0,0,0,0,0,1
alex one supplement thursday scientific blend zinc aim sand,"[0, 6, 9, 10]",1,0,0,0,0,0,1,0,0,1,1
corona shit really got type fuck thought jokester,"[4, 6]",0,0,0,0,1,0,1,0,0,0,0
show bigger gather much traction china hollywood,"[7, 10]",0,0,0,0,0,0,0,1,0,0,1
doctor nurse sa couid,"[5, 9]",0,0,0,0,0,1,0,0,0,1,0
ur of isn't bald yet corona virus consider ur self lucky i,[10],0,0,0,0,0,0,0,0,0,0,1
arent inspire horrible leadership corona spread tri hero quit,"[0, 6]",1,0,0,0,0,0,1,0,0,0,0
fam for cry day yesterday get pipe today i feel unstrap depress finna cure corona virus real quick,"[0, 5]",1,0,0,0,0,1,0,0,0,0,0
feel develop vaccine,"[2, 6, 9]",0,0,1,0,0,0,1,0,0,1,0
posit case total number posit case ok today total couid,"[5, 8]",0,0,0,0,0,1,0,0,1,0,0
fellow winch want report idiot deal peopl want help all,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
break us death pass accord john hopkins tracker,[8],0,0,0,0,0,0,0,0,1,0,0
scare not say world could remain kind indefinite lockdown vaccine treatment couid found,[4],0,0,0,0,1,0,0,0,0,0,0
wish fuckin wine home corona want take money could buy,[6],0,0,0,0,0,0,1,0,0,0,0
cant wait whole shit fuck end man got grandma she gone ive enough,"[3, 4, 6]",0,0,0,1,1,0,1,0,0,0,0
tomorrow april fool day imagine sudden find cure,[10],0,0,0,0,0,0,0,0,0,0,1
break news cure hannah april fool pal dont leav hous pal serious dont pal,"[4, 5, 10]",0,0,0,0,1,1,0,0,0,0,1
delhi doctor work delhi govern hospital test posit couid india,"[5, 8, 9]",0,0,0,0,0,1,0,0,1,1,0
jesus enrich next layer cannon fodder put forward say improv come week couid,"[0, 6]",1,0,0,0,0,0,1,0,0,0,0
mad move right corona mess start cant even shop want,"[4, 5]",0,0,0,0,1,1,0,0,0,0,0
want wake tomorrow find corona one big mess april fool joke,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
april fool day pleas dont say corona virus joke corona virus isn't funny,[6],0,0,0,0,0,0,1,0,0,0,0
haha april fool isn't real go back real live haha right guy guy,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
close boarder give us food give us money couid enter delta state e red us,"[3, 6]",0,0,0,1,0,0,1,0,0,0,0
hope lot include or test steve cannon stephen miller,"[0, 6]",1,0,0,0,0,0,1,0,0,0,0
okay king you still make joke corona hate,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
im tire corona conspiracy theory stay home fucken survive pleas,"[5, 6]",0,0,0,0,0,1,1,0,0,0,0
one post case total number post case punjab,[8],0,0,0,0,0,0,0,0,1,0,0
im ignore outright psychopath anyth corona come we right,"[4, 7, 9]",0,0,0,0,1,0,0,1,0,1,0
hey corona alright got us real bad would good time end prank,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
ever gon na find kid spring break video caught,"[4, 9]",0,0,0,0,1,0,0,0,0,1,0
serious hope bozo children die horrible pain death,[6],0,0,0,0,0,0,1,0,0,0,0
increase number outbreak usa european english speak country fake couid liar,"[7, 9]",0,0,0,0,0,0,0,1,0,1,0
corona virus detect iller citizen mark circus,"[0, 1, 6]",1,1,0,0,0,0,1,0,0,0,0
no problem update global one five peopl couid american,"[5, 8]",0,0,0,0,0,1,0,0,1,0,0
cardiac arrest count couid death total im sure,"[7, 8, 9, 10]",0,0,0,0,0,0,0,1,1,1,1
there korean idol joke corona fucking okay,[6],0,0,0,0,0,0,1,0,0,0,0
latest madison wait elect result spike infect,"[4, 6, 9]",0,0,0,0,1,0,1,0,0,1,0
dear corona pleas go away see may and pleas thank,"[5, 6]",0,0,0,0,0,1,1,0,0,0,0
real pleas care protect joke make fun friend die today,"[0, 4, 5]",1,0,0,0,1,1,0,0,0,0,0
you feel slightest bit cold ur wonder you corona,"[3, 4, 9]",0,0,0,1,1,0,0,0,0,1,0
stay home couid update country colombia total case total death total recon total active case,[8],0,0,0,0,0,0,0,0,1,0,0
couid spa howe serious your take couid right take thread even serious,"[0, 4, 6]",1,0,0,0,1,0,1,0,0,0,0
fear grow tandem gaza amid isa sieg via,"[4, 8]",0,0,0,0,1,0,0,0,1,0,0
really hope make fist bump formal greet,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
beard gang burnt said hate spill corona invest,"[5, 6, 10]",0,0,0,0,0,1,1,0,0,0,1
yall think airline gon na start charge like i per trip make loss couid,"[4, 9, 10]",0,0,0,0,1,0,0,0,0,1,1
corona tax went get attent reason got sick owe,"[4, 6, 10]",0,0,0,0,1,0,1,0,0,0,1
also supermarket shop mall sad couid,[5],0,0,0,0,0,1,0,0,0,0,0
april fool day mani youtube pull prank love one today,"[6, 9]",0,0,0,0,0,0,1,0,0,1,0
must mani tribal enter kingdom god act surprise god peopl couid,"[0, 2, 9]",1,0,1,0,0,0,0,0,0,1,0
saw visual test peopl see corona suddenly im trouble breath god,[4],0,0,0,0,1,0,0,0,0,0,0
ja artist buy ice chain wristwatch worth million quiet couid season,"[3, 6]",0,0,0,1,0,0,1,0,0,0,0
hope someone all pinpoint amazon spread sue brake ass greedy mofo suh,"[0, 6]",1,0,0,0,0,0,1,0,0,0,0
break news mob suspend whole season due,[8],0,0,0,0,0,0,0,0,1,0,0
need corona leav almost year old talk im scare chuck man to even know,"[4, 10]",0,0,0,0,1,0,0,0,0,0,1
sou preorder peopl get beta test soon would nice little stuck home time,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
